testmaterial,resultrowid,analytegroup,analytesubgroup,program,parentproject,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,collectiontime,locationcode,collectiondepth,unitcollectiondepth,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,method,analyte,fraction,unitname,result,mdl,rl,resultqualcode,qacode,batchverification,compliancecode,collectionmethod,collectiondevice,positionwatercolumn,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,metadataurl,datedownloaded,sourcerdc,datausenotes
sediment,9B5461A9-F2E0-47E1-8FF5-D280D0796DB2,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Pinole Point (BD31),BD31,Bays and Harbors,38.02412178,-122.363683,wgs84,2007/08/27,11:00:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142941_S_PCB,L137968-21,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,6.5271,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/27,EPA 3545_3640A_3611B,2007/11/02,2008/01/01,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,555F4EAF-9778-425C-A9C4-4F419D906FA0,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU004S),SU004S,Bays and Harbors,38.08327584,-122.0262845,nad83,2007/08/28,13:34:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG143179_S_PCB,L137968-43,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,6.6016,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/28,EPA 3545_3640A_3611B,2007/10/12,2008/01/12,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,4A77CFFC-0103-41DD-BE4B-38FDEDA744BE,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (SPB035S),SPB035S,Bays and Harbors,38.06886962,-122.4586967,nad83,2007/08/27,13:27:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142942_S_PCB,L137968-28,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,6.8297,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/27,EPA 3545_3640A_3611B,2007/11/20,2008/01/02,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,394CC7FB-1785-45B1-B50F-CD4046C40AEC,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (SPB003S),SPB003S,Bays and Harbors,38.02818072,-122.4765962,nad83,2007/08/27,14:08:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142942_S_PCB,L137968-24,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,7.13286,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/27,EPA 3545_3640A_3611B,2007/11/20,2008/01/02,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,77CB5ADC-A470-452B-8FDA-995C1D6B7952,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB003S),CB003S,Bays and Harbors,37.86797784,-122.4851241,nad83,2007/08/24,09:53:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142474_S_PCB,L137968-4,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,7.8123,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/24,EPA 3545_3640A_3611B,2007/11/03,2007/12/18,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,2EF576A6-3567-4C03-9DCF-438E9C33C23B,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,South Bay (SB002S),SB002S,Bays and Harbors,37.61019366,-122.1673764,nad83,2007/08/22,10:14:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG143176_S_PCB,L137968-32,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,8.0407,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/22,EPA 3545_3640A_3611B,2007/12/25,2008/01/11,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,BD6934AC-5147-4CF0-A83E-61DFAB1663D9,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Redwood Creek (BA41),BA41,Bays and Harbors,37.55903527,-122.210577,wgs84,2007/08/22,08:13:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG143176_S_PCB,L137968-30,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,8.8134,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/22,EPA 3545_3640A_3611B,2007/12/25,2008/01/11,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,85B0613F-A9B3-4887-8368-165CCE411EB2,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB033S),CB033S,Bays and Harbors,37.86684841,-122.3638619,nad83,2007/08/24,07:50:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142474_S_PCB,L137968-6,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,10.1988,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/24,EPA 3545_3640A_3611B,2007/11/03,2007/12/18,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,FC144FB0-28D9-4A85-A1D4-180DE37C0764,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU079S),SU079S,Bays and Harbors,38.1087953,-122.064986,nad83,2007/08/28,14:23:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142942_S_PCB,L137968-29,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,10.3663,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/28,EPA 3545_3640A_3611B,2007/11/20,2008/01/10,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,AD9D1AE5-A14A-4C54-B289-160C5205C351,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB036S),CB036S,Bays and Harbors,37.77840891,-122.3387012,nad83,2007/08/23,10:17:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142703_S_PCB,L137968-9,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,10.7194,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/23,EPA 3545_3640A_3611B,2007/09/23,2007/12/19,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,F5A7D941-5154-4A0E-A4FD-73CAFFB7BFB0,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Yerba Buena Island (BC11),BC11,Bays and Harbors,37.82232768,-122.3492815,wgs84,2007/08/23,11:03:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142474_S_PCB,L137968-1,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,10.8705,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/23,EPA 3545_3640A_3611B,2007/11/03,2007/12/21,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,EAA29E66-7DAE-4302-BED7-135551379A33,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,South Bay (SB033S),SB033S,Bays and Harbors,37.61431275,-122.2800895,nad83,2007/08/22,12:58:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG143176_S_PCB,L137968-35,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,11.0928,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/22,EPA 3545_3640A_3611B,2007/12/25,2008/01/11,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,08D707E7-FC08-4AD8-B56C-7D29395F006C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Lower South Bay (LSB003S),LSB003S,Bays and Harbors,37.49130903,-122.1164346,nad83,2007/08/21,09:00:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142703_S_PCB,L137968-13,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,11.4721,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/21,EPA 3545_3640A_3611B,2007/09/23,2007/12/20,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,91FDD496-B224-4016-8A9A-C56FB54C89AE,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,South Bay (SB034S),SB034S,Bays and Harbors,37.59547013,-122.1861968,nad83,2007/08/22,09:44:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG143176_S_PCB,L137968-36,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,11.4836,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/22,EPA 3545_3640A_3611B,2007/12/25,2008/01/11,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,5FA2AFA3-BE5D-457A-BBA0-53DF00018867,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,South Bay (SB036S),SB036S,Bays and Harbors,37.57960753,-122.2297977,nad83,2007/08/22,09:05:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG143179_S_PCB,L137968-38,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,11.988,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/22,EPA 3545_3640A_3611B,2007/10/12,2008/01/11,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,36C436B7-726D-4920-9B1B-C1E442C54FD5,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,South Bay (SB003S),SB003S,Bays and Harbors,37.61711896,-122.3035503,nad83,2007/08/22,13:28:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142943_S_PCB,L137968-33,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,12.2113,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/22,EPA 3545_3640A_3611B,2007/10/15,2007/12/20,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,98D52FBA-210E-4C27-99F6-DC5151EA9310,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Yerba Buena Island (BC11),BC11,Bays and Harbors,37.82232768,-122.3492815,wgs84,2007/08/23,10:48:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG186818,L184807-8,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,12.2584,,,=,"NBC,NMDL,NRL","VLC,VMD",Qual,Sed_Grab,Not Recorded,Not Applicable,FieldFrozen,2007/08/23,EPA 3545_3640A_3611B,2013/10/08,2013/10/11,1,,EBMUD,EBMUD,A,"some blank, precision, and recovery deviations",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,9A53228A-8AFC-473E-9774-19E5B193C418,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB002S),CB002S,Bays and Harbors,37.62508623,-122.3472116,nad83,2007/08/22,14:06:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142474_S_PCB,L137968-3,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,12.4726,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/22,EPA 3545_3640A_3611B,2007/11/03,2007/12/18,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,C9D3D5E5-D20D-42E5-B27A-642C4EBE0388,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,South Bay (SB035S),SB035S,Bays and Harbors,37.59518188,-122.3175707,nad83,2007/08/22,14:43:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG143176_S_PCB,L137968-37,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,12.5963,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/22,EPA 3545_3640A_3611B,2007/12/25,2008/01/11,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,1ED446E8-26E1-412E-8758-E2AD7B044E37,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Lower South Bay (LSB004S),LSB004S,Bays and Harbors,37.49442916,-122.0852041,nad83,2007/08/21,12:25:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142703_S_PCB,L137968-14,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,12.7556,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/21,EPA 3545_3640A_3611B,2007/09/23,2007/12/20,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,866CAAAB-F5F8-47F0-86CC-2D8AED8ECD60,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Coyote Creek (BA10),BA10,Bays and Harbors,37.46823888,-122.0639734,wgs84,2007/08/21,10:14:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142703_S_PCB,L137968-10,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,13.4459,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/21,EPA 3545_3640A_3611B,2007/09/23,2007/12/20,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,860CC9B3-9FE8-4BF4-94BE-BF5A6F436B0C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Lower South Bay (LSB036S),LSB036S,Bays and Harbors,37.48042145,-122.088864,nad83,2007/08/21,11:06:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142941_S_PCB,L137968-18,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,13.4628,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/21,EPA 3545_3640A_3611B,2007/11/02,2008/01/01,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,5ABE9C45-E040-410B-B4E7-326DF37DCEC0,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Lower South Bay (LSB035S),LSB035S,Bays and Harbors,37.50025083,-122.1145746,nad83,2007/08/21,15:20:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142941_S_PCB,L137968-17,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,13.5478,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/21,EPA 3545_3640A_3611B,2007/11/02,2008/01/01,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,6778EA57-80DB-4FBC-893E-CB08BD2E2C63,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Lower South Bay (LSB001S),LSB001S,Bays and Harbors,37.49183613,-122.0985143,nad83,2007/08/21,14:32:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142703_S_PCB,L137968-11,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,13.5738,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/21,EPA 3545_3640A_3611B,2007/09/23,2007/12/20,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,E0DEB796-45A9-4AE0-A40B-F965ABFB9B17,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB001S),CB001S,Bays and Harbors,37.87631112,-122.3615019,nad83,2007/08/24,08:29:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142474_S_PCB,L137968-2,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,13.8043,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/24,EPA 3545_3640A_3611B,2007/11/03,2007/12/18,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,ED6AD78B-3A86-48FA-A978-1D6CA35BE179,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Lower South Bay (LSB033S),LSB033S,Bays and Harbors,37.48889017,-122.1030644,nad83,2007/08/21,11:53:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142941_S_PCB,L137968-15,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,13.9832,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/21,EPA 3545_3640A_3611B,2007/11/02,2008/01/01,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,4CF058CD-B6BF-45FB-84FA-E8EDFE2F124F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Lower South Bay (LSB034S),LSB034S,Bays and Harbors,37.47930753,-122.0808439,nad83,2007/08/21,09:42:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142941_S_PCB,L137968-16,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,14.0416,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/21,EPA 3545_3640A_3611B,2007/11/02,2008/01/01,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,63F06CCF-25E7-4EBF-B120-51F4612A68C3,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Lower South Bay (LSB002S),LSB002S,Bays and Harbors,37.47912655,-122.0779838,nad83,2007/08/21,13:03:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142703_S_PCB,L137968-12,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,15.0726,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/21,EPA 3545_3640A_3611B,2007/09/23,2007/12/20,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,D6460D3A-263B-4102-AEC5-697EB370E010,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Coyote Creek (BA10),BA10,Bays and Harbors,37.46823888,-122.0639734,wgs84,2007/08/21,10:10:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG186818,L184807-7,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,18.3466,,,=,"NBC,NMDL,NRL","VLC,VMD",Qual,Sed_Grab,Not Recorded,Not Applicable,FieldFrozen,2007/08/21,EPA 3545_3640A_3611B,2013/10/08,2013/10/11,1,,EBMUD,EBMUD,A,"some blank, precision, and recovery deviations",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,64581037-366E-461E-8E05-CF134E510864,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2007 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB034S),CB034S,Bays and Harbors,37.69318215,-122.27472,nad83,2007/08/23,08:37:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG142474_S_PCB,L137968-7,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,26.657,,,=,"NBC,SC",VLC,Com,Sed_Grab,Not Recorded,Not Recorded,FieldFrozen,2007/08/23,EPA 3545_3640A_3611B,2007/11/03,2007/12/18,1,,EBMUD,Not Recorded,"A,MD",RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,866D12E4-E30E-4F0D-9147-01F9222F20B4,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2008 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU039S),SU039S,Bays and Harbors,38.08059226,-122.080486,nad83,2008/07/30,15:41:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG155100_S_PCB,L145496-36,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.1179,,,=,"NBC,SC","VLC,VMD",Com,Sed_Grab,Mod. Van Veen Grab (0.1m2),Not Applicable,FieldFrozen,2008/07/30,EPA 3545_3640A_3611B,2009/05/26,2009/06/20,1,,EBMUD,Not Recorded,A,"some blank contam, rec issues",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,5379C055-3D72-4544-B15E-EA1484AF9A5E,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2008 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU001S),SU001S,Bays and Harbors,38.09944846,-122.0465753,nad83,2008/07/31,08:54:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG155243_S_PCB,L145496-44,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.17999,,,=,"NBC,SC","VLC,VMD",Com,Sed_Grab,Mod. Van Veen Grab (0.1m2),Not Applicable,FieldFrozen,2008/07/31,EPA 3545_3640A_3611B,2009/05/28,2009/06/25,1,,EBMUD,Not Recorded,A,"some blank contam, rec issues",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,978E9ABA-E24B-4FF4-9F76-376B8943105A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2008 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (SPB038S),SPB038S,Bays and Harbors,38.015316,-122.3270118,nad83,2008/08/01,07:10:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG155243_S_PCB,L145496-46,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,2.5488,,,=,"NBC,SC","VLC,VMD",Com,Sed_Grab,Mod. Van Veen Grab (0.1m2),Not Applicable,FieldFrozen,2008/08/01,EPA 3545_3640A_3611B,2009/05/28,2009/06/26,1,,EBMUD,Not Recorded,A,"some blank contam, rec issues",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,E44E1E1C-69C0-4A94-AFA7-2744AEAC825E,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2008 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU037S),SU037S,Bays and Harbors,38.08036113,-122.0583453,nad83,2008/07/30,14:27:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG155100_S_PCB,L145496-35,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.29332,,,=,"NBC,SC","VLC,VMD",Com,Sed_Grab,Mod. Van Veen Grab (0.1m2),Not Applicable,FieldFrozen,2008/07/30,EPA 3545_3640A_3611B,2009/05/26,2009/06/20,1,,EBMUD,Not Recorded,A,"some blank contam, rec issues",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
